Code_commune,COM,NotePop,NoteSanté,NoteRestauration,NoteServicePubl,NoteService,NoteTransport,NoteActivités,NoteCouv,NotePrix
55477,Savonnières-en-Perthois,1,1,1,1,4,3,2,1,1
55481,Senon,1,1,1,1,4,1,1,1,1
55482,Senoncourt-les-Maujouy,1,1,1,1,3,1,1,1,1
55487,Seuzey,1,1,2,1,3,1,1,1,2
55488,Silmont,1,1,1,1,3,1,2,1,2
55489,Sivry-la-Perche,1,1,1,1,2,2,2,5,1
55490,Sivry-sur-Meuse,1,1,1,2,4,3,4,1,2
55492,Sommedieue,2,2,3,1,4,4,4,1,1
55493,Sommeilles,1,1,1,1,3,2,2,5,2
55494,Sommelonne,1,1,1,1,4,1,4,5,3
55495,Sorbey,1,1,1,1,4,2,1,1,3
55496,Sorcy-Saint-Martin,3,1,1,1,5,4,4,1,2
55497,Les Souhesmes-Rampont,1,1,1,1,4,1,4,1,2
55498,Souilly,1,4,1,2,4,4,4,1,3
55500,Spincourt,2,5,2,1,5,3,4,1,2
55501,Stainville,1,1,1,1,4,4,3,1,2
55502,Stenay,3,5,4,4,5,5,5,1,4
55503,Taillancourt,1,1,1,1,2,1,1,1,1
55504,Tannois,1,1,1,1,4,2,3,1,1
55505,Thierville-sur-Meuse,3,5,4,1,5,4,4,5,3
55507,Thillot,1,1,1,1,4,2,2,1,2
55508,Thonne-la-Long,1,1,1,1,3,1,1,1,3
55509,Thonne-le-Thil,1,1,1,1,4,1,1,1,1
55510,Thonne-les-Près,1,1,1,1,3,1,1,1,1
55511,Thonnelle,1,1,2,1,4,1,1,1,1
55512,Tilly-sur-Meuse,1,1,2,1,2,3,3,1,1
55514,Trémont-sur-Saulx,2,1,2,1,4,3,4,1,1
55516,Tréveray,2,4,2,1,4,4,4,1,1
55517,Seuil-d'Argonne,2,4,2,1,4,4,4,1,1
55519,Tronville-en-Barrois,3,4,2,1,4,4,4,1,2
55520,Troussey,1,1,2,1,4,1,3,1,4
55521,Troyon,1,1,1,1,4,3,3,1,1
55523,Vacherauville,1,1,1,1,4,1,2,5,2
55526,Vadonville,1,1,1,1,3,1,1,1,4
55527,Varennes-en-Argonne,2,5,3,4,5,4,4,1,1
55530,Valbois,1,1,1,1,3,1,1,1,1
55531,Vassincourt,1,4,1,1,2,1,4,5,3
55532,Vaubecourt,1,3,1,1,4,4,4,1,2
55533,Vaucouleurs,3,5,4,2,5,5,4,1,1
55540,Vaux-lès-Palameix,1,1,1,1,2,1,1,1,1
55541,Vavincourt,2,1,1,1,4,4,3,1,2
55543,Velaines,2,2,2,1,4,4,4,1,1
55545,Verdun,5,5,5,4,5,5,5,5,4
55549,Véry,1,1,1,1,2,1,1,1,1
55551,Vigneulles-lès-Hattonchâtel,3,5,4,4,5,4,4,4,1
55553,Vignot,3,4,1,1,4,4,4,1,1
55554,Villécloye,1,1,1,1,3,2,3,1,1
55557,Ville-en-Woëvre,1,1,1,1,2,1,1,1,5
55562,Villers-le-Sec,1,1,1,1,4,1,1,1,1
55566,Villers-sur-Meuse,1,1,3,1,4,2,2,1,3
55567,Ville-sur-Cousances,1,1,1,1,4,1,1,1,5
55568,Ville-sur-Saulx,1,2,1,1,2,2,3,5,1
55570,Villotte-sur-Aire,1,1,2,2,4,3,3,1,1
55571,Vilosnes-Haraumont,1,1,2,1,4,1,2,1,1
55572,Vittarville,1,1,1,1,3,2,1,1,1
55573,Void-Vacon,3,5,4,2,5,4,4,1,1
55575,Vouthon-Haut,1,1,1,1,1,1,3,1,1
55577,Waly,1,1,1,1,4,1,1,1,1
55578,Warcq,1,1,1,1,2,2,1,1,2
55581,Willeroncourt,1,1,1,1,2,1,2,1,1
55582,Wiseppe,1,1,1,1,2,1,2,1,4
55583,Woël,1,1,1,1,4,2,1,1,2
55584,Woimbey,1,1,1,1,4,1,2,1,2
55586,Xivray-et-Marvoisin,1,1,1,1,4,1,1,1,1
56100,Langonnet,3,4,3,1,5,4,4,1,3
56101,Languidic,4,5,4,2,5,5,4,2,3
56102,Forges de Lanouée,3,4,4,1,5,4,4,1,2
56102,Lanouée,3,4,4,1,5,4,4,1,2
56103,Lantillac,1,1,1,1,4,2,3,1,2
56104,Lanvaudan,2,1,3,1,4,2,4,1,3
56105,Lanvénégen,3,2,3,1,4,4,4,1,1
56106,Larmor-Baden,2,4,2,1,5,4,4,5,4
56107,Larmor-Plage,4,5,5,1,5,5,5,4,4
56108,Larré,3,3,4,1,4,3,4,1,4
56109,Lauzach,3,4,1,1,4,3,4,1,4
56110,Lignol,2,1,2,1,5,4,4,1,2
56111,Limerzel,3,4,3,1,5,4,4,1,2
56112,Lizio,2,1,4,1,4,4,4,1,2
56113,Locmalo,2,1,2,1,4,4,3,1,4
56114,Locmaria,2,4,4,1,5,4,4,1,4
56115,Locmaria-Grand-Champ,3,4,3,1,5,4,4,1,4
56116,Locmariaquer,3,4,4,1,5,4,4,1,4
56117,Locminé,3,5,4,4,5,5,5,4,4
56118,Locmiquélic,3,5,4,1,5,4,4,2,4
56119,Locoal-Mendon,3,5,4,1,5,4,4,1,4
56120,Locqueltas,3,4,2,1,5,4,4,1,4
56121,Lorient,6,5,5,5,5,5,5,5,4
56122,Loyat,3,4,2,1,4,4,4,1,4
56123,Malansac,3,4,4,1,5,4,4,1,3
56124,Malestroit,3,5,5,3,5,5,5,1,3
56125,Malguénac,3,4,2,1,5,4,4,1,4
56126,Marzan,3,4,3,1,5,4,4,1,5
56127,Mauron,3,5,4,4,5,5,4,1,2
56128,Melrand,3,4,4,1,5,4,4,1,2
56129,Ménéac,3,4,4,1,5,4,4,1,2
56130,Merlevenez,3,5,4,2,5,4,4,1,4
56131,Meslan,3,4,4,1,5,4,4,1,2
56132,Meucon,3,5,4,1,5,4,4,5,4
56133,Missiriac,3,2,2,1,4,4,4,1,3
56134,Mohon,2,4,4,1,5,4,4,1,1
56135,Molac,3,4,4,1,5,4,4,1,3
56136,Monteneuf,2,3,4,1,4,3,4,1,2
56137,Monterblanc,3,4,4,1,5,4,4,1,3
56139,Montertelot,1,1,1,1,3,1,4,1,2
56140,Moréac,3,5,4,1,5,4,4,1,2
56141,Moustoir-Ac,3,2,3,1,5,4,4,1,3
56143,Muzillac,4,5,5,4,5,5,5,3,4
56144,Évellys,3,4,4,1,5,5,5,1,2
56144,Naizin,3,4,4,1,5,5,5,1,2
56145,Néant-sur-Yvel,3,4,1,1,4,4,4,1,1
56146,Neulliac,3,4,4,1,4,4,4,1,3
56147,Nivillac,3,5,4,2,5,5,5,1,3
56148,Nostang,3,4,3,1,4,4,4,1,4
56149,Noyal-Muzillac,3,4,4,1,5,4,4,1,3
56151,Noyal-Pontivy,3,5,4,1,5,5,4,1,2
56152,Le Palais,3,5,5,4,5,5,4,1,4
56153,Péaule,3,4,4,1,5,4,4,1,3
56154,Peillac,3,4,4,1,5,4,4,1,2
56155,Pénestin,3,4,5,1,5,5,5,4,4
56156,Persquen,1,1,1,1,4,2,4,1,1
56157,Plaudren,3,4,4,1,5,4,4,1,3
56158,Plescop,4,5,4,2,5,5,5,3,4
56159,Pleucadeuc,3,5,3,1,5,4,4,1,2
56160,Pleugriffet,3,4,3,1,4,4,4,1,2
56161,Ploemel,3,5,4,1,5,4,4,1,4
56162,Ploemeur,5,5,5,1,5,5,5,4,4
56163,Ploërdut,3,5,4,1,5,4,4,1,3
56164,Ploeren,4,5,5,1,5,5,4,4,4
56165,Ploërmel,5,5,5,4,5,5,5,1,4
56166,Plouay,4,5,4,2,5,5,5,1,4
56167,Plougoumelen,3,4,4,1,5,4,4,1,4
56168,Plouharnel,3,5,4,1,5,5,5,1,4
56169,Plouhinec,4,5,5,1,5,5,5,1,4
56170,Plouray,3,5,2,1,4,4,4,1,1
56171,Pluherlin,3,4,4,1,5,4,4,1,3
56172,Plumelec,3,5,4,1,5,5,4,1,3
56173,Pluméliau-Bieuzy,3,5,4,1,5,4,5,1,2
56174,Plumelin,3,4,2,1,5,4,4,1,3
56175,Plumergat,3,4,4,1,5,4,4,1,4
56176,Pluneret,4,5,4,1,5,5,5,1,4
56177,Pluvigner,4,5,4,2,5,5,5,1,4
56178,Pontivy,5,5,5,4,5,5,5,1,4
56179,Pont-Scorff,3,5,4,2,5,5,4,3,3
56180,Porcaro,2,1,1,1,4,4,4,1,1
56181,Port-Louis,3,5,5,3,5,5,5,3,4
56182,Priziac,3,4,3,1,4,4,4,1,2
56184,Questembert,4,5,5,3,5,5,5,1,4
56185,Quéven,4,5,4,1,5,5,5,4,4
56186,Quiberon,3,5,5,3,5,5,5,1,4
56188,Quistinic,3,4,2,1,5,4,4,1,3
56189,Radenac,3,4,4,1,4,2,4,1,2
56190,Réguiny,3,5,3,1,5,4,4,1,2
56191,Réminiac,1,1,2,1,4,3,4,1,2
56193,Riantec,4,5,4,3,5,5,4,2,4
56194,Rieux,3,4,4,1,5,4,4,1,2
56195,La Roche-Bernard,2,5,5,2,5,5,4,1,3
56196,Rochefort-en-Terre,2,4,4,2,4,4,4,1,3
56197,Val d'Oust,3,5,4,1,5,5,5,1,3
56197,Roc-Saint-André,2,5,4,1,5,5,5,1,3
56198,Rohan,3,5,4,4,5,4,4,1,2
56199,Roudouallec,2,3,3,1,4,4,4,1,2
56200,Ruffiac,3,4,3,1,5,4,4,1,2
56201,Le Saint,2,1,4,1,4,2,4,1,1
56202,Saint-Abraham,2,1,1,1,4,2,4,1,1
56203,Saint-Aignan,2,1,4,1,4,4,4,1,3
56204,Saint-Allouestre,2,1,4,1,4,2,4,1,3
56205,Saint-Armel,2,2,3,1,4,4,4,1,4
56206,Saint-Avé,5,5,5,1,5,5,5,5,4
56207,Saint-Barthélemy,3,4,2,1,4,4,4,1,2
56208,Saint-Brieuc-de-Mauron,1,1,2,1,2,2,3,1,2
56209,Sainte-Brigitte,1,1,2,1,4,1,3,1,3
56210,Saint-Caradec-Trégomel,1,3,1,1,4,2,4,1,1
56211,Saint-Congard,2,2,1,1,4,4,4,1,2
56212,Saint-Dolay,3,4,4,1,5,4,4,1,3
56213,Saint-Gérand,3,4,1,1,4,4,4,1,3
56214,Saint-Gildas-de-Rhuys,3,5,4,1,5,4,5,1,4
56215,Saint-Gonnery,3,4,1,1,4,4,4,1,3
56216,Saint-Gorgon,1,1,2,1,4,2,4,1,2
56218,Saint-Gravé,2,2,2,1,4,3,4,1,3
56219,Saint-Guyomard,3,3,4,1,5,4,4,1,3
56220,Sainte-Hélène,3,3,3,1,4,4,4,1,4
56221,Saint-Jacut-les-Pins,3,4,4,1,5,4,4,1,2
56222,Saint-Jean-Brévelay,3,5,4,4,5,5,4,4,3
56223,Saint-Jean-la-Poterie,3,2,2,1,4,4,4,1,2
56224,Saint-Laurent-sur-Oust,1,1,1,1,4,2,4,1,3
56225,Saint-Léry,1,1,1,1,1,1,4,1,1
56226,Saint-Malo-de-Beignon,2,1,4,1,4,3,4,1,2
56227,Saint-Malo-des-Trois-Fontaines,2,1,1,1,4,2,4,1,3
56228,Saint-Marcel,3,4,3,1,4,4,4,1,3
56229,Saint-Martin-sur-Oust,3,4,4,1,4,4,4,1,2
56230,Saint-Nicolas-du-Tertre,1,2,2,1,4,3,4,1,1
56231,Saint-Nolff,3,5,4,1,5,4,4,4,4
56232,Saint-Perreux,3,4,1,1,4,4,4,1,2
56233,Saint-Philibert,3,4,4,1,5,4,4,1,4
56234,Saint-Pierre-Quiberon,3,5,5,1,5,5,5,1,4
56236,Saint-Servant,2,2,2,1,2,2,4,1,2
56237,Saint-Thuriau,3,4,4,1,5,4,4,1,2
56238,Saint-Tugdual,1,1,1,1,4,2,4,1,2
56239,Saint-Vincent-sur-Oust,3,2,4,1,5,4,4,1,2
56240,Sarzeau,4,5,5,3,5,5,5,1,4
56241,Sauzon,3,3,5,1,5,4,4,1,5
56242,Séglien,2,3,1,1,4,3,4,1,1
56243,Séné,4,5,5,2,5,5,5,4,4
56244,Sérent,3,5,4,3,5,5,4,1,2
56245,Silfiac,1,1,1,1,4,2,4,1,2
56246,Le Sourn,3,4,4,1,5,4,4,1,3
56247,Sulniac,3,5,4,1,5,4,5,3,3
56248,Surzur,3,5,4,1,5,5,4,2,4
56249,Taupont,3,5,4,1,5,4,4,1,4
56250,Théhillac,2,2,3,1,4,3,4,1,2
56251,Theix-Noyalo,4,5,5,2,5,5,5,3,4
56252,Le Tour-du-Parc,3,4,4,1,4,4,4,1,4
56253,Tréal,2,1,2,1,4,4,4,1,2
56254,Trédion,3,3,4,1,4,4,4,3,3
56255,Treffléan,3,4,4,1,5,4,4,3,3
56256,Tréhorenteuc,1,1,3,1,4,2,4,1,3
56257,La Trinité-Porhoët,2,4,3,3,5,4,4,1,1
56258,La Trinité-sur-Mer,3,5,5,1,5,5,5,1,4
56259,La Trinité-Surzur,3,4,4,1,5,4,4,5,3
56260,Vannes,6,5,5,5,5,5,5,4,4
56261,La Vraie-Croix,3,4,4,1,5,4,4,1,4
56262,Bono,3,5,3,1,5,4,4,3,4
56263,Sainte-Anne-d'Auray,3,5,4,1,5,5,4,1,4
56264,Kernascléden,1,1,1,1,4,2,4,1,4
58101,Dompierre-sur-Nièvre,1,1,1,1,4,1,1,1,1
58102,Donzy,3,4,4,4,5,4,4,1,2
58103,Dornecy,1,2,3,1,4,4,4,1,1
58104,Dornes,3,4,4,4,5,4,4,1,2
58105,Druy-Parigny,1,1,1,1,4,2,2,1,4
58106,Dun-les-Places,1,3,2,1,4,4,2,1,1
58107,Dun-sur-Grandry,1,1,2,1,2,3,1,1,1
58108,Empury,1,1,1,1,4,1,2,1,1
58109,Entrains-sur-Nohain,2,4,2,1,5,4,4,1,1
58110,Epiry,1,1,2,1,4,3,1,1,1
58111,Fâchin,1,1,2,1,2,1,1,1,2
58112,La Fermeté,2,3,4,1,4,2,4,1,1
58113,Fertrève,1,1,1,1,2,1,2,1,4
58115,Fleury-sur-Loire,1,1,3,1,3,3,4,1,2
58117,Fourchambault,3,5,4,3,5,5,4,4,2
58118,Fours,2,4,1,2,4,4,4,1,1
58120,Gâcogne,1,2,1,1,4,2,1,1,1
58121,Garchizy,3,5,2,1,5,4,4,2,2
58122,Garchy,1,1,3,1,4,4,2,1,1
58123,Germenay,1,1,2,1,3,1,1,1,2
58124,Germigny-sur-Loire,2,1,2,1,4,2,4,1,1
58125,Gien-sur-Cure,1,1,1,1,1,2,1,1,1
58126,Gimouille,1,3,1,1,4,4,1,3,2
58127,Giry,1,1,1,1,3,2,2,1,2
58128,Glux-en-Glenne,1,1,1,1,4,1,1,1,2
58129,Gouloux,1,1,1,1,1,2,1,1,1
58130,Grenois,1,1,1,1,3,1,1,1,2
58131,Guérigny,3,5,4,2,5,5,4,1,3
58132,Guipy,1,2,1,1,4,3,1,1,3
58134,Imphy,3,5,4,2,5,5,5,1,2
58138,Langeron,1,1,3,1,4,1,1,1,1
58139,Lanty,1,1,1,1,3,1,1,1,4
58140,Larochemillay,1,1,2,1,3,1,1,1,3
58141,Lavault-de-Frétoy,1,1,1,1,2,1,1,1,3
58142,Limanton,1,1,2,1,4,1,3,1,2
58144,Livry,2,1,3,1,4,3,2,1,2
58145,Lormes,3,5,4,4,5,4,4,5,2
58146,Lucenay-lès-Aix,3,4,2,1,5,4,4,1,1
58147,Lurcy-le-Bourg,1,1,1,1,2,3,1,1,1
58148,Luthenay-Uxeloup,2,1,3,1,4,2,4,1,1
58149,Luzy,3,5,4,4,5,5,4,1,2
58150,Lys,1,1,2,1,4,1,1,1,2
58151,La Machine,3,5,4,4,5,5,4,1,3
58152,Magny-Cours,3,5,4,3,5,4,4,1,3
58153,Magny-Lormes,1,1,1,1,2,1,1,1,1
58154,La Maison-Dieu,1,1,1,1,3,1,1,1,4
58155,La Marche,2,3,1,1,4,3,2,1,4
58156,Marcy,1,1,1,1,3,1,2,1,1
58157,Marigny-l'Église,1,1,3,1,4,2,2,1,2
58158,Mars-sur-Allier,1,1,1,1,4,1,1,1,1
58159,Marigny-sur-Yonne,1,2,1,1,4,1,1,1,1
58160,Marzy,3,5,4,2,5,5,4,4,3
58161,Maux,1,1,1,1,3,1,2,1,3
58162,Menestreau,1,1,1,1,3,1,1,1,1
58163,Menou,1,1,1,1,4,2,2,1,1
58164,Mesves-sur-Loire,2,2,3,1,4,4,1,1,2
58165,Metz-le-Comte,1,1,1,1,3,1,1,1,1
58166,Mhère,1,1,3,1,4,1,1,1,2
58168,Millay,1,2,3,1,3,3,3,1,2
58170,Monceaux-le-Comte,1,1,2,1,4,3,1,1,1
58171,Montapas,1,1,2,1,4,1,3,1,2
58172,Montambert,1,1,2,1,1,1,1,1,4
58173,Montaron,1,1,1,1,2,1,1,1,1
58174,Montenoison,1,1,1,1,3,1,1,1,1
58175,Mont-et-Marré,1,1,2,1,4,1,1,1,1
58176,Montigny-aux-Amognes,2,1,2,1,4,4,4,1,3
58177,Montigny-en-Morvan,1,1,2,1,4,3,2,1,3
58178,Montigny-sur-Canne,1,1,1,1,3,1,1,1,1
58179,Montreuillon,1,1,1,1,4,3,3,1,1
58180,Montsauche-les-Settons,2,5,4,4,5,4,4,1,3
58181,Moraches,1,1,1,1,3,1,1,1,2
58182,Moulins-Engilbert,3,5,4,4,5,5,4,1,1
58183,Mouron-sur-Yonne,1,1,1,1,2,1,1,1,4
58184,Moussy,1,1,1,1,3,2,1,1,5
58185,Moux-en-Morvan,2,4,4,1,5,4,2,1,3
58186,Murlin,1,1,2,1,3,1,1,1,2
58187,Myennes,2,2,3,1,4,4,1,5,1
58188,Nannay,1,1,1,1,3,2,2,1,1
58189,Narcy,2,1,2,1,4,4,3,1,1
58190,Neuffontaines,1,1,1,1,1,2,1,1,1
58191,Neuilly,1,1,1,1,4,1,1,1,1
58192,Neuville-lès-Decize,1,3,1,1,1,1,1,1,2
58193,Neuvy-sur-Loire,3,4,4,1,5,4,4,1,1
58194,Nevers,5,5,5,5,5,5,5,3,4
58195,La Nocle-Maulaix,1,1,3,1,4,2,2,1,1
58196,Nolay,1,1,1,1,4,3,2,1,1
58197,Nuars,1,1,1,1,4,3,1,1,5
58198,Oisy,1,1,1,1,4,2,1,1,1
58199,Onlay,1,1,2,1,4,2,1,1,1
58201,Oudan,1,1,2,1,4,1,1,1,1
58203,Oulon,1,1,1,1,2,1,1,1,1
58204,Vaux d'Amognes,2,3,1,1,4,4,1,1,1
58204,Ourouër,1,3,1,1,4,4,1,1,1
58205,Ouroux-en-Morvan,2,3,2,1,5,4,4,1,3
58207,Parigny-les-Vaux,2,1,2,1,4,3,3,1,2
58208,Pazy,1,1,1,1,2,2,1,1,2
58209,Perroy,1,1,1,1,2,3,1,1,1
58210,Planchez,1,1,1,1,4,4,3,1,1
58211,Poil,1,1,1,1,3,1,1,1,2
58212,Poiseux,1,1,2,1,3,2,1,1,4
58213,Pougny,1,4,2,1,4,4,1,1,2
58214,Pougues-les-Eaux,3,5,4,1,5,4,4,4,2
58215,Pouilly-sur-Loire,3,5,3,4,5,4,4,1,4
58217,Pousseaux,1,3,1,1,4,1,1,1,1
58218,Prémery,3,5,4,4,5,5,4,1,1
58219,Préporché,1,1,1,1,4,1,1,1,1
58220,Raveau,2,2,1,1,4,4,2,1,2
58221,Rémilly,1,1,2,1,1,2,2,1,1
58222,Rix,1,1,1,1,4,1,1,1,3
58223,Rouy,2,3,4,1,4,4,4,1,3
58224,Ruages,1,1,2,1,3,1,1,1,3
58225,Saincaize-Meauce,1,1,2,1,4,3,1,1,1
58226,Saint-Agnan,1,1,2,1,4,1,2,1,3
58227,Saint-Amand-en-Puisaye,3,5,4,4,5,5,4,1,2
58228,Saint-Andelain,2,2,1,1,4,3,1,1,4
58229,Saint-André-en-Morvan,1,1,1,1,4,2,2,1,2
58230,Saint-Aubin-des-Chaumes,1,1,1,1,3,1,1,1,4
58231,Saint-Aubin-les-Forges,1,2,2,1,4,1,2,1,3
58232,Saint-Benin-d'Azy,3,5,2,4,5,4,4,1,4
58233,Saint-Benin-des-Bois,1,1,1,1,3,2,1,1,1
58234,Saint-Bonnot,1,1,1,1,2,1,1,1,1
58235,Saint-Brisson,1,1,2,1,4,2,1,1,1
58238,Saint-Éloi,3,3,2,1,5,4,4,1,2
58239,Saint-Firmin,1,1,1,1,2,1,1,1,2
58240,Saint-Franchy,1,1,1,1,3,1,1,1,1
58241,Saint-Germain-Chassenay,1,1,1,1,4,1,2,1,3
58242,Saint-Germain-des-Bois,1,1,1,1,3,2,1,1,1
58244,Saint-Hilaire-en-Morvan,1,1,1,1,3,2,1,1,4
58245,Saint-Hilaire-Fontaine,1,1,1,1,2,1,1,1,2
58246,Saint-Honoré-les-Bains,2,4,4,3,5,4,4,1,4
58247,Saint-Jean-aux-Amognes,1,1,1,1,4,2,2,1,1
58248,Saint-Laurent-l'Abbaye,1,1,1,1,4,2,1,1,1
58249,Saint-Léger-de-Fougeret,1,1,1,1,3,3,2,1,2
58250,Saint-Léger-des-Vignes,3,4,4,1,5,4,4,1,4
58251,Saint-Loup,1,2,2,1,4,2,1,1,2
58252,Saint-Malo-en-Donziois,1,1,1,1,3,1,1,1,2
58253,Sainte-Marie,1,1,1,1,2,1,1,1,1
58254,Saint-Martin-d'Heuille,2,1,1,1,4,2,4,1,3
58255,Saint-Martin-du-Puy,1,1,2,1,4,2,3,1,1
58256,Saint-Martin-sur-Nohain,1,1,1,1,2,2,1,1,1
58257,Saint-Maurice,1,1,1,1,1,2,1,1,5
58258,Saint-Ouen-sur-Loire,2,1,1,1,4,2,3,1,2
58259,Saint-Parize-en-Viry,1,1,1,1,2,1,1,1,4
58260,Saint-Parize-le-Châtel,3,2,3,1,4,4,4,1,2
58261,Saint-Père,3,1,1,1,5,4,3,1,4
58262,Saint-Péreuse,1,1,1,1,4,2,2,1,1
58263,Saint-Pierre-du-Mont,1,1,1,1,3,1,1,1,1
58264,Saint-Pierre-le-Moûtier,3,5,4,4,5,5,4,1,1
58265,Saint-Quentin-sur-Nohain,1,1,1,1,2,2,1,1,1
58266,Saint-Révérien,1,1,1,1,4,2,2,1,1
58267,Saint-Saulge,2,4,1,4,5,4,4,1,1
58268,Saint-Seine,1,1,2,1,3,2,2,1,2
58269,Saint-Sulpice,1,2,1,1,4,3,1,1,2
58270,Saint-Vérain,1,1,1,1,4,2,1,1,2
58271,Saizy,1,4,1,1,1,1,1,1,1
58272,Sardy-lès-Épiry,1,1,1,1,4,2,1,1,1
58273,Sauvigny-les-Bois,3,4,4,1,4,4,4,1,3
58274,Savigny-Poil-Fol,1,1,1,1,4,1,1,1,1
58275,Saxi-Bourdon,1,1,1,1,4,2,2,1,1
58276,Sémelay,1,1,2,1,4,1,1,1,1
58277,Sermages,1,1,1,1,2,1,2,1,1
58278,Sermoise-sur-Loire,3,4,4,1,5,4,4,3,4
58279,Sichamps,1,1,1,1,4,1,1,1,3
58280,Sougy-sur-Loire,2,1,4,1,4,3,4,1,2
58281,Suilly-la-Tour,2,1,3,1,4,3,4,1,2
58282,Surgy,1,1,2,1,4,3,1,1,2
58284,Talon,1,1,1,1,2,1,1,1,5
58285,Tamnay-en-Bazois,1,1,1,1,4,4,1,1,1
58286,Tannay,2,5,3,2,5,4,4,1,2
58287,Tazilly,1,1,2,1,3,1,1,1,1
58288,Teigny,1,1,1,1,3,2,1,1,1
58289,Ternant,1,1,3,1,4,4,1,1,2
58291,Thianges,1,1,1,1,1,1,3,1,3
58292,Tintury,1,1,2,1,3,2,2,1,2
58293,Toury-Lurcy,1,1,1,1,4,2,2,1,1
58294,Toury-sur-Jour,1,1,1,1,2,1,1,1,1
58295,Tracy-sur-Loire,2,2,3,1,4,4,4,1,1
58296,Tresnay,1,1,3,1,4,1,1,1,1
58297,Trois-Vèvres,1,1,1,1,2,1,1,1,1
58298,Tronsanges,1,1,2,1,4,3,1,1,1
58299,Trucy-l'Orgueilleux,1,1,1,1,4,1,1,1,1
58300,Urzy,3,4,3,1,4,4,4,1,4
58301,Vandenesse,1,3,2,1,4,3,2,1,2
58302,Varennes-lès-Narcy,2,4,2,1,4,4,3,1,2
58303,Varennes-Vauzelles,4,5,5,2,5,5,5,3,3
58304,Varzy,3,5,4,4,5,4,4,1,1
58305,Vauclaix,1,2,1,1,1,2,1,1,1
58306,Verneuil,1,1,1,1,4,1,2,1,1
58307,Vielmanay,1,1,1,1,4,2,1,1,1
58309,Villapourçon,1,1,2,1,4,4,2,1,2
58311,Ville-Langy,1,1,1,1,4,2,1,1,2
58312,Villiers-sur-Yonne,1,1,1,1,4,2,1,1,1
58313,Vitry-Laché,1,1,1,1,2,1,1,1,1
59100,Bousignies,1,2,1,1,4,2,1,2,4
59101,Bousignies-sur-Roc,1,1,1,1,4,1,2,1,3
59102,Boussières-en-Cambrésis,1,2,1,1,4,2,3,5,2
59103,Boussières-sur-Sambre,2,4,1,1,4,2,3,1,2
59104,Boussois,3,4,4,1,5,5,4,5,2
59105,Bouvignies,3,4,1,1,5,4,4,5,4
59106,Bouvines,2,1,4,1,4,3,2,5,4
59107,Bray-Dunes,3,5,5,1,5,5,5,2,4
59108,Briastre,2,4,1,1,4,4,4,5,1
59109,Brillon,2,3,1,1,4,4,4,1,4
59110,Brouckerque,3,1,2,1,4,4,4,1,3
59111,Broxeele,1,1,2,1,2,2,4,5,3
59112,Bruay-sur-l'Escaut,5,5,4,1,5,5,4,4,2
59113,Bruille-lez-Marchiennes,3,2,2,1,5,2,4,5,2
59114,Bruille-Saint-Amand,3,4,4,1,5,4,4,2,4
59115,Brunémont,2,4,3,1,4,3,4,4,3
59116,Bry,1,1,1,1,4,2,2,1,4
59117,Bugnicourt,3,2,2,1,4,3,4,4,3
59118,Busigny,3,4,3,2,5,4,4,5,2
59119,Buysscheure,2,1,2,1,4,3,4,5,2
59120,Caëstre,3,5,3,1,5,4,4,1,4
59121,Cagnoncles,2,3,1,1,4,2,3,1,1
59122,Cambrai,5,5,5,4,5,5,5,4,4
59123,Camphin-en-Carembault,3,5,3,1,5,4,4,5,4
59124,Camphin-en-Pévèle,3,4,4,1,5,4,4,5,4
59125,Cantaing-sur-Escaut,1,3,1,1,4,2,3,1,4
59126,Cantin,3,4,3,1,5,4,4,5,3
59127,Capelle,1,1,1,1,4,1,2,1,4
59128,Capinghem,3,5,4,1,5,5,4,4,4
59129,Cappelle-en-Pévèle,3,4,3,1,5,4,4,5,4
59130,Cappelle-Brouck,3,3,4,1,4,4,4,1,3
59131,Cappelle-la-Grande,4,5,4,1,5,5,5,5,4
59132,Carnières,3,4,2,2,4,4,4,5,2
59133,Carnin,3,3,1,1,5,2,3,5,4
59134,Cartignies,3,4,2,1,4,4,4,5,2
59135,Cassel,3,5,5,4,5,5,4,1,4
59136,Le Cateau-Cambrésis,4,5,5,4,5,5,5,4,2
59137,Catillon-sur-Sambre,2,4,2,1,4,4,3,1,2
59138,Cattenières,2,4,1,1,4,4,4,1,3
59139,Caudry,5,5,5,4,5,5,5,4,4
59140,Caullery,1,1,1,1,4,2,4,5,2
59141,Cauroir,2,2,2,1,4,4,3,2,2
59142,Cerfontaine,2,3,1,1,4,2,2,5,2
59143,La Chapelle-d'Armentières,4,5,4,1,5,5,5,5,4
59144,Château-l'Abbaye,2,1,2,1,4,2,4,5,3
59145,Chemy,2,1,1,1,4,3,4,5,4
59146,Chéreng,3,5,4,1,5,4,4,5,4
59148,Clairfayts,1,2,1,1,4,2,4,5,3
59149,Clary,3,4,1,3,5,4,4,5,2
59150,Cobrieux,2,1,1,1,4,2,4,5,4
59151,Colleret,3,4,2,1,5,4,4,5,2
59152,Comines,5,5,5,2,5,5,5,5,4
59153,Condé-sur-l'Escaut,4,5,5,4,5,5,5,4,4
59155,Coudekerque-Branche,5,5,5,3,5,5,5,5,3
59156,Courchelettes,3,4,2,1,4,4,4,5,3
59157,Cousolre,3,5,4,2,5,5,4,3,2
